# nucid	mass_u	uncertainty_u	AME2020 ground states
230470000	46.954903558	1.18e-07
230480000	47.952250900	1.04e-06
230490000	48.948510509	8.84e-07
230500000	49.947156681	9.9e-08
230510000	50.943957664	1.04e-07
230520000	51.944773636	1.7e-07
230530000	52.944334940	3.33e-06
230540000	53.946432009	1.2e-05
230550000	54.947262000	2.9e-05
230560000	55.950420082	0.000189
230570000	56.952297000	9.1e-05
230580000	57.956595985	0.000103
230590000	58.959623343	0.000148
230600000	59.964479215	0.000195
230610000	60.967603529	0.000252
230620000	61.972932556	0.000284
230630000	62.976661000	0.000365
230640000	63.982480	0.000429
230650000	64.986999	0.000537
230660000	65.993237	0.000537
230670000	66.998128	0.000644
240410000	41.021911	0.000429
240420000	42.007579	0.000322
240430000	42.997885	0.000215
240440000	43.985591000	5.5e-05
240450000	44.979050000	3.8e-05
240460000	45.968360969	1.23e-05
240470000	46.962894995	5.58e-06
240480000	47.954029431	7.85e-06
240490000	48.951333720	2.36e-06
240500000	49.946042209	1e-07
240510000	50.944765388	1.78e-07
240520000	51.940504714	1.2e-07
240530000	52.940646304	1.24e-07
240540000	53.938877359	1.42e-07
240550000	54.940836637	2.45e-07
240560000	55.940648977	6.2e-07
240570000	56.943612112	2e-06
240580000	57.944184501	3.2e-06
240590000	58.948345426	7.2e-07
240600000	59.949641656	1.2e-06
240610000	60.954378130	2e-06
240620000	61.956142920	3.7e-06
240630000	62.961161000	7.8e-05
240640000	63.963886000	0.000322
240650000	64.969608	0.000215
240660000	65.973011	0.000322
240670000	66.979313	0.000429
240680000	67.983156	0.000537
240690000	68.989662	0.000537
240700000	69.993945	0.000644
250430000	43.018647	0.000429
250440000	44.008009	0.000322
250450000	44.994654	0.000322
250460000	45.986669000	9.3e-05
250470000	46.975774000	3.4e-05
250480000	47.968548760	7.19e-06
250490000	48.959613350	2.38e-06
250500000	49.954238157	1.23e-07
250510000	50.948208770	3.26e-07
250520000	51.945559090	1.38e-07
250530000	52.941287497	3.71e-07
250540000	53.940355772	1.08e-06
250550000	54.938043040	2.79e-07
250560000	55.938902816	3.14e-07
250570000	56.938285944	1.61e-06
250580000	57.940066643	2.9e-06
250590000	58.940391111	2.5e-06
250600000	59.943136574	2.5e-06
250610000	60.944452541	2.5e-06
250620000	61.947907384	7.02e-06
250630000	62.949664672	4e-06
250640000	63.953849369	3.8e-06
250650000	64.956019749	4e-06
250660000	65.960546833	1.2e-05
250670000	66.963950	0.000215
250680000	67.968953	0.000322
250690000	68.972775	0.000429
250700000	69.978046	0.000537
250710000	70.982158	0.000537
250720000	71.988009	0.000644
250730000	72.992807	0.000644
260450000	45.015467	0.000304
260460000	46.001299	0.000322
260470000	46.992346	0.000537
260480000	47.980667000	9.9e-05
260490000	48.973429000	2.6e-05
260500000	49.962988000	9e-06
260510000	50.956855137	1.5e-06
260520000	51.948113364	1.92e-07
260530000	52.945305629	1.79e-06
260540000	53.939608189	3.68e-07
260550000	54.938291158	3.3e-07
260560000	55.934935537	2.87e-07
260570000	56.935391950	2.87e-07
260580000	57.933273575	3.39e-07
260590000	58.934873492	3.54e-07
260600000	59.934070249	3.66e-06
260610000	60.936746241	2.8e-06
260620000	61.936791809	3e-06
260630000	62.940272698	4.62e-06
260640000	63.940987761	5.39e-06
260650000	64.945015323	5.49e-06
260660000	65.946249958	4.4e-06
260670000	66.950930000	4.1e-06
260680000	67.952875	0.000207
260690000	68.957918	0.000215
260700000	69.960397	0.000322
260710000	70.965722	0.000429
260720000	71.968599	0.000537
260730000	72.974246	0.000537
260740000	73.977821	0.000537
260750000	74.984219	0.000644
260760000	75.988631	0.000644
270470000	47.011401	0.000644
270480000	48.001857	0.000537
270490000	48.989501	0.000537
270500000	49.981117000	0.000135
270510000	50.970647000	5.2e-05
270520000	51.963130224	5.67e-06
270530000	52.954203278	1.85e-06
270540000	53.948459075	3.8e-07
270550000	54.941996416	4.34e-07
270560000	55.939838032	5.1e-07
270570000	56.936289819	5.53e-07
270580000	57.935751292	1.24e-06
270590000	58.933193524	4.26e-07
270600000	59.933815536	4.33e-07
270610000	60.932476031	9.01e-07
270620000	61.934058198	1.99e-05
270630000	62.933599630	1.99e-05
270640000	63.935810176	2.15e-05
270650000	64.936462071	2.23e-06
270660000	65.939442943	1.5e-05
270670000	66.940609625	6.92e-06
270680000	67.944559401	4.14e-06
270690000	68.945909000	9.2e-05
270700000	69.950053400	1.18e-05
270710000	70.952366923	0.000499
270720000	71.956736	0.000322
270730000	72.959238	0.000322
270740000	73.963993	0.000429
270750000	74.967192	0.000429
270760000	75.972453	0.000537
270770000	76.976479	0.000644
270780000	77.983553	0.000751
280480000	48.019515	0.000455
280490000	49.009157	0.000644
280500000	49.996286	0.000537
280510000	50.987493	0.000537
280520000	51.975781000	8.9e-05
280530000	52.968190000	2.7e-05
280540000	53.957833000	5e-06
280550000	54.951329846	7.57e-07
280560000	55.942127761	4.28e-07
280570000	56.939791394	6.08e-07
280580000	57.935341650	3.74e-07
280590000	58.934345442	3.76e-07
280600000	59.930785129	3.78e-07
280610000	60.931054819	3.81e-07
280620000	61.928344753	4.55e-07
280630000	62.929669021	4.57e-07
280640000	63.927966228	4.97e-07
280650000	64.930084585	5.18e-07
280660000	65.929139333	1.5e-06
280670000	66.931569413	3.1e-06
280680000	67.931868787	3.2e-06
280690000	68.935610267	4e-06
280700000	69.936431300	2.3e-06
280710000	70.940518962	2.4e-06
280720000	71.941785924	2.4e-06
280730000	72.946206681	2.6e-06
280740000	73.947718	0.000215
280750000	74.952506	0.000215
280760000	75.954707	0.000322
280770000	76.959903	0.000429
280780000	77.962555	0.000429
