# parent_GNDS	progeny_GNDS	bf	mode
# Per-branch daughters from ENDF/B-VIII.0 decay tapes (MF8/MT457 NDK
# records: RTYP decay-mode code, RFS daughter state flag, BR branching
# fraction). RTYP digits apply in emission order (ENDF-102 8.4; OpenMC
# decay.py digit table): beta- Z+1, EC/beta+ Z-1, alpha Z-2/A-4, IT
# unchanged, delayed neutrons/protons subtract emitted nucleons; the
# mode token is the initial event. SF/fission-family branches (any
# digit 6) and unknown-origin branches (RTYP 10) are dropped, so kept
# branches of strong SF emitters sum to 1-BR(SF); depletion matrices
# skip sf gains. Tapes with zero half-life or stable flags yield no
# rows (Te123 stays absent: effectively stable in this evaluation).
# Basis note: this table and half_life.tsv use ENDF/B-VIII.0 while
# decay_energy.tsv stays on ENDF/B-VII.1 (different sublibrary vintages).
# Screening-level only: use evaluated libraries for transport.
# Regenerate: python3 scripts/gen-nuclear-data.py --endf-decay8 <dir> --out <dir>.
Es254	Bk250	1	alpha
Es254_m1	Bk250	0.0032	alpha
Es254_m1	Cf254	0.0008	ec/beta+
Es254_m1	Es254	0.0155	IT
Es254_m1	Fm254	0.98	beta-
Es255	Bk251	0.0799967	alpha
Es255	Fm255	0.919962	beta-
Es256	Fm256	1	beta-
Es256_m1	Fm256	1	beta-
Es257	Fm257	0.5	beta-
Es258	Bk254	0.5	alpha
Es258	Cf258	0.5	ec/beta+
Eu130	Sm129	1	p
Eu131	Sm130	0.89	p
Eu131	Sm131	0.11	ec/beta+
Eu132	Sm131	0.5	p
Eu132	Sm132	0.5	ec/beta+
Eu133	Sm133	1	ec/beta+
Eu134	Sm134	1	ec/beta+
Eu135	Sm135	1	ec/beta+
Eu136	Sm136	1	ec/beta+
Eu136_m1	Pm135	0.0009	ec/beta+
Eu136_m1	Sm136	0.9991	ec/beta+
Eu136_m2	Pm135	1	ec/beta+
Eu137	Sm137	1	ec/beta+
Eu138	Sm138	1	ec/beta+
Eu139	Sm139	1	ec/beta+
Eu140	Sm140	1	ec/beta+
Eu140_m1	Eu140	0.99	IT
Eu140_m1	Sm140	0.01	ec/beta+
Eu141	Sm141	0.978912	ec/beta+
Eu141	Sm141_m1	0.0210882	ec/beta+
Eu141_m1	Eu141	0.87	IT
Eu141_m1	Sm141	0.13	ec/beta+
Eu142	Sm142	1	ec/beta+
Eu142_m1	Sm142	1	ec/beta+
Eu143	Sm143	0.998799	ec/beta+
Eu143	Sm143_m1	0.0012014	ec/beta+
Eu144	Sm144	1	ec/beta+
Eu145	Sm145	1	ec/beta+
Eu146	Sm146	1	ec/beta+
Eu147	Pm143	2.2e-05	alpha
Eu147	Sm147	0.999978	ec/beta+
Eu148	Pm144	9.4e-09	alpha
Eu148	Sm148	1	ec/beta+
Eu149	Sm149	1	ec/beta+
Eu150	Sm150	1	ec/beta+
Eu150_m1	Gd150	0.89	beta-
Eu150_m1	Sm150	0.11	ec/beta+
Eu152	Gd152	0.279	beta-
Eu152	Sm152	0.721	ec/beta+
Eu152_m1	Gd152	0.73	beta-
Eu152_m1	Sm152	0.27	ec/beta+
Eu152_m2	Eu152	1	IT
Eu154	Gd154	0.99982	beta-
Eu154	Sm154	0.00018	ec/beta+
Eu154_m1	Eu154	1	IT
Eu155	Gd155	1	beta-
Eu156	Gd156	1	beta-
Eu157	Gd157	1	beta-
Eu158	Gd158	1	beta-
Eu159	Gd159	1	beta-
Eu160	Gd160	1	beta-
Eu161	Gd161	1	beta-
Eu162	Gd162	1	beta-
Eu163	Gd163	1	beta-
Eu164	Gd164	1	beta-
Eu165	Gd164	0.0027536	beta-
Eu165	Gd165	0.997246	beta-
Eu166	Gd166	1	beta-
Eu167	Gd167	1	beta-
F14	O13	1	p
F15	O14	1	p
F16	O15	1	p
F17	O17	1	ec/beta+
F18	O18	1	ec/beta+
F20	Ne20	1	beta-
F21	Ne21	1	beta-
F22	Ne22	1	beta-
F23	Ne23	1	beta-
F24	Ne23	0.059	beta-
F24	Ne24	0.941	beta-
F25	Ne24	0.14	beta-
F25	Ne25	0.86	beta-
F26	Ne25	0.11	beta-
F26	Ne26	0.89	beta-
F27	Ne26	0.77	beta-
F27	Ne27	0.23	beta-
F28	Ne28	1	beta-
F29	Ne28	1	beta-
F30	F29	1	n
F31	Ne30	0.5	beta-
F31	Ne31	0.5	beta-
Fe45	Cr44	1	ec/beta+
Fe46	Cr45	0.787	ec/beta+
Fe46	Mn46	0.213	ec/beta+
Fe47	Cr46	0.884	ec/beta+
Fe47	Mn47	0.116	ec/beta+
Fe48	Cr47	0.036	ec/beta+
Fe48	Mn48	0.964	ec/beta+
Fe49	Cr48	0.567	ec/beta+
Fe49	Mn49	0.433	ec/beta+
Fe50	Mn50	1	ec/beta+
Fe51	Mn51	1	ec/beta+
Fe52	Mn52_m1	1	ec/beta+
Fe52_m1	Mn52	1	ec/beta+
Fe53	Mn53	1	ec/beta+
Fe53_m1	Fe53	1	IT
Fe55	Mn55	1	ec/beta+
Fe59	Co59	1	beta-
Fe60	Co60_m1	1	beta-
Fe61	Co61	1	beta-
Fe62	Co62	1	beta-
Fe63	Co63	1	beta-
Fe64	Co64	1	beta-
Fe65	Co65	1	beta-
Fe65_m1	Co65	1	beta-
Fe66	Co66	1	beta-
Fe67	Co67	1	beta-
Fe68	Co68	1	beta-
Fe69	Co69	1	beta-
Fe70	Co70	1	beta-
Fe71	Co71	1	beta-
Fe72	Co71	0.276	beta-
Fe72	Co72	0.724	beta-
Fm243	Cf239	1	alpha
Fm245	Cf241	0.999001	alpha
Fm246	Cf242	0.910891	alpha
Fm246	Es246	0.00990099	ec/beta+
Fm247	Cf243	0.5	alpha
Fm247	Es247	0.5	ec/beta+
Fm248	Cf244	0.929071	alpha
Fm248	Es248	0.0699301	ec/beta+
Fm249	Cf245	0.33	alpha
Fm249	Es249	0.67	ec/beta+
Fm250	Cf246	0.899938	alpha
Fm250	Es250	0.0999931	ec/beta+
Fm250_m1	Cf246	0.2	alpha
Fm250_m1	Fm250	0.799999	IT
Fm251	Cf247	0.018	alpha
Fm251	Es251	0.982	ec/beta+
Fm252	Cf248	0.999977	alpha
Fm253	Cf249	0.12	alpha
Fm253	Es253	0.88	ec/beta+
Fm254	Cf250	0.999408	alpha
Fm255	Cf251	1	alpha
Fm256	Cf252	0.081	alpha
Fm257	Cf253	0.9979	alpha
Fr199	At195	1	alpha
Fr200	At196	1	alpha
Fr201	At197	1	alpha
Fr202	At198	1	alpha
Fr202_m1	At198	1	alpha
Fr203	At199	1	alpha
Fr204	At200	0.8	alpha
Fr204	Rn204	0.2	ec/beta+
Fr204_m1	At200	1	alpha
Fr204_m2	At200	0.99	alpha
Fr204_m2	Fr204	0.01	IT
Fr205	At201	1	alpha
Fr206	At202	0.84	alpha
Fr206	Rn206	0.16	ec/beta+
Fr206_m1	At202	0.84	alpha
Fr206_m1	Rn206	0.16	ec/beta+
Fr206_m2	At202	0.05	alpha
Fr206_m2	Fr206	0.95	IT
Fr207	At203	0.95	alpha
Fr207	Rn207	0.05	ec/beta+
Fr208	At204	0.89	alpha
Fr208	Rn208	0.11	ec/beta+
Fr209	At205	0.89	alpha
Fr209	Rn209	0.11	ec/beta+
Fr210	At206	0.6	alpha
Fr210	Rn210	0.4	ec/beta+
Fr211	At207	0.8	alpha
Fr211	Rn211	0.2	ec/beta+
Fr212	At208	0.43	alpha
Fr212	Rn212	0.57	ec/beta+
Fr213	At209	0.9944	alpha
Fr213	Rn213	0.0056	ec/beta+
Fr214	At210	1	alpha
Fr214_m1	At210	1	alpha
Fr215	At211	1	alpha
Fr216	At212	1	alpha
Fr217	At213	1	alpha
Fr218	At214	1	alpha
Fr218_m1	At214	1	alpha
Fr219	At215	1	alpha
Fr220	At216	0.9965	alpha
Fr220	Ra220	0.0035	beta-
Fr221	At217	1	alpha
Fr222	Ra222	1	beta-
Fr223	At219	6e-05	alpha
Fr223	Ra223	0.99994	beta-
Fr224	Ra224	1	beta-
Fr225	Ra225	1	beta-
Fr226	Ra226	1	beta-
Fr227	Ra227	1	beta-
Fr228	Ra228	1	beta-
Fr229	Ra229	1	beta-
Fr230	Ra230	1	beta-
Fr231	Ra231	1	beta-
Fr232	Ra232	1	beta-
Ga56	Zn55	1	p
Ga57	Zn56	1	p
Ga58	Zn57	1	p
Ga59	Zn58	1	p
Ga60	Zn60	1	ec/beta+
Ga61	Zn61	1	ec/beta+
Ga62	Zn62	1	ec/beta+
Ga63	Zn63	1	ec/beta+
Ga64	Zn64	1	ec/beta+
Ga65	Zn65	1	ec/beta+
Ga66	Zn66	1	ec/beta+
Ga67	Zn67	1	ec/beta+
Ga68	Zn68	1	ec/beta+
Ga70	Ge70	0.9959	beta-
Ga70	Zn70	0.0041	ec/beta+
Ga72	Ge72	1	beta-
Ga72_m1	Ga72	1	IT
Ga73	Ge73	0.014769	beta-
Ga73	Ge73_m1	0.985231	beta-
Ga74	Ge74	1	beta-
Ga74_m1	Ga74	0.75	IT
Ga74_m1	Ge74	0.25	beta-
Ga75	Ge75	0.963239	beta-
Ga75	Ge75_m1	0.0367614	beta-
Ga76	Ge76	1	beta-
Ga77	Ge77	1	beta-
Ga78	Ge78	1	beta-
Ga79	Ge78	0.00089	beta-
Ga79	Ge79	0.949447	beta-
Ga79	Ge79_m1	0.0496628	beta-
Ga80	Ge79	0.0086	beta-
Ga80	Ge80	0.9914	beta-
Ga81	Ge80	0.119	beta-
Ga81	Ge81	0.466229	beta-
Ga81	Ge81_m1	0.414771	beta-
Ga82	Ge80	1.3968e-09	beta-
Ga82	Ge81	0.10935	beta-
Ga82	Ge82	0.89065	beta-
Ga83	Ge81	2.0479e-07	beta-
Ga83	Ge82	0.74327	beta-
Ga83	Ge83	0.25673	beta-
Ga84	Ge82	0.00847	beta-
Ga84	Ge83	0.15133	beta-
Ga84	Ge84	0.8402	beta-
Ga85	Ge82	6.4455e-09	beta-
Ga85	Ge83	0.00770719	beta-
Ga85	Ge84	0.992293	beta-
Ga86	Ge83	3.1656e-05	beta-
Ga86	Ge84	0.0534873	beta-
Ga86	Ge85	0.708953	beta-
Ga86	Ge86	0.237528	beta-
Gd134	Eu134	1	ec/beta+
Gd135	Eu135	0.82	ec/beta+
Gd135	Sm134	0.18	ec/beta+
Gd136	Eu136	1	ec/beta+
Gd137	Eu137	1	ec/beta+
Gd138	Eu138	1	ec/beta+
Gd139	Eu139	1	ec/beta+
Gd139_m1	Eu139	1	ec/beta+
Gd140	Eu140	1	ec/beta+
Gd141	Eu141	1	ec/beta+
Gd141_m1	Eu141	0.89	ec/beta+
Gd141_m1	Gd141	0.11	IT
Gd142	Eu142	1	ec/beta+
Gd143	Eu143	1	ec/beta+
Gd143_m1	Eu143	1	ec/beta+
Gd144	Eu144	1	ec/beta+
Gd145	Eu145	1	ec/beta+
Gd145_m1	Eu145	0.057	ec/beta+
Gd145_m1	Gd145	0.943	IT
Gd146	Eu146	1	ec/beta+
Gd147	Eu147	1	ec/beta+
Gd148	Sm144	1	alpha
Gd149	Eu149	0.999566	ec/beta+
Gd149	Sm145	0.000434	alpha
Gd150	Sm146	1	alpha
Gd151	Eu151	1	ec/beta+
Gd151	Sm147	8e-09	alpha
Gd152	Sm148	1	alpha
Gd153	Eu153	1	ec/beta+
Gd155_m1	Gd155	1	IT
Gd159	Tb159	1	beta-
Gd161	Tb161	1	beta-
Gd162	Tb162	1	beta-
Gd163	Tb163	1	beta-
Gd164	Tb164	1	beta-
Gd165	Tb165	1	beta-
Gd166	Tb166	1	beta-
Gd167	Tb167	1	beta-
Gd168	Tb168	1	beta-
Gd169	Tb169	1	beta-
Ge58	Zn56	1	p
Ge59	Zn57	1	p
Ge60	Ga60	0.5	ec/beta+
Ge60	Zn58	0.5	p
Ge61	Ga61	0.2	ec/beta+
Ge61	Zn60	0.8	ec/beta+
Ge62	Ga62	1	ec/beta+
Ge63	Ga63	1	ec/beta+
Ge64	Ga64	1	ec/beta+
Ge65	Ga65	1	ec/beta+
Ge66	Ga66	1	ec/beta+
Ge67	Ga67	1	ec/beta+
Ge68	Ga68	1	ec/beta+
Ge69	Ga69	1	ec/beta+
Ge71	Ga71	1	ec/beta+
Ge71_m1	Ge71	1	IT
Ge73_m1	Ge73	1	IT
Ge75	As75	1	beta-
Ge75_m1	As75	0.0003	beta-
Ge75_m1	Ge75	0.9997	IT
Ge77	As77	1	beta-
Ge77_m1	As77	0.81	beta-
Ge77_m1	Ge77	0.19	IT
Ge78	As78	1	beta-
Ge79	As79	1	beta-
Ge79_m1	As79	0.96	beta-
Ge79_m1	Ge79	0.04	IT
Ge80	As80	1	beta-
Ge81	As81	1	beta-
Ge81_m1	As81	1	beta-
Ge82	As82	1	beta-
Ge83	As83	1	beta-
Ge84	As83	0.102	beta-
Ge84	As84	0.898	beta-
Ge85	As83	4.2038e-07	beta-
Ge85	As84	0.0141036	beta-
Ge85	As85	0.985896	beta-
Ge86	As85	0.051965	beta-
Ge86	As86	0.948035	beta-
Ge87	As85	0.00074846	beta-
Ge87	As86	0.0404905	beta-
Ge87	As87	0.958761	beta-
Ge88	As86	0.00017303	beta-
Ge88	As87	0.048203	beta-
Ge88	As88	0.951624	beta-
Ge89	As86	2.4776e-09	beta-
Ge89	As87	0.0082108	beta-
Ge89	As88	0.225939	beta-
Ge89	As89	0.76585	beta-
H3	He3	1	beta-
H4	H3	1	n
H5	H4	1	n
H6	H5	1	n
H7	H5	1	n
He10	He9	1	n
He6	Li6	1	beta-
He7	He6	1	n
He8	Li7	0.16	beta-
He8	Li8	0.84	beta-
He9	He8	1	n
Hf153	Lu153	1	ec/beta+
Hf154	Lu154	1	ec/beta+
Hf155	Lu155	1	ec/beta+
Hf156	Yb152	1	alpha
Hf157	Lu157	0.14	ec/beta+
Hf157	Yb153	0.86	alpha
Hf158	Lu158	0.557	ec/beta+
Hf158	Yb154	0.443	alpha
Hf159	Lu159	0.65	ec/beta+
Hf159	Yb155	0.35	alpha
Hf160	Lu160	0.993	ec/beta+
Hf160	Yb156	0.007	alpha
Hf161	Lu161	0.9987	ec/beta+
Hf161	Yb157	0.0013	alpha
Hf162	Lu162	0.99992	ec/beta+
Hf162	Yb158	8.00016e-05	alpha
Hf163	Lu163	0.999999	ec/beta+
Hf163	Yb159	9.99999e-07	alpha
Hf164	Lu164	1	ec/beta+
Hf165	Lu165	1	ec/beta+
Hf166	Lu166_m1	0.626174	ec/beta+
Hf166	Lu166_m2	0.373826	ec/beta+
Hf167	Lu167	1	ec/beta+
Hf168	Lu168	1	ec/beta+
Hf169	Lu169	1	ec/beta+
Hf170	Lu170	1	ec/beta+
Hf171	Lu171	1	ec/beta+
Hf171_m1	Hf171	1	IT
Hf172	Lu172_m1	1	ec/beta+
Hf173	Lu173	1	ec/beta+
Hf174	Yb170	1	alpha
Hf175	Lu175	1	ec/beta+
Hf177_m1	Hf177	1	IT
Hf177_m2	Hf177_m1	1	IT
Hf178_m1	Hf178	1	IT
Hf178_m2	Hf178_m1	1	IT
Hf179_m1	Hf179	1	IT
Hf179_m2	Hf179	1	IT
Hf180_m1	Hf180	0.997	IT
Hf180_m1	Ta180_m1	0.003	beta-
Hf181	Ta181	1	beta-
Hf182	Ta182	1	beta-
Hf182_m1	Hf182	0.46	IT
Hf182_m1	Ta182	0.430164	beta-
Hf182_m1	Ta182_m1	0.0353347	beta-
Hf182_m1	Ta182_m2	0.0745009	beta-
Hf183	Ta183	1	beta-
Hf184	Ta184	1	beta-
Hf184_m1	Hf184	1	IT
Hf185	Ta185	1	beta-
Hf186	Ta186	1	beta-
Hf187	Ta187	1	beta-
Hf188	Ta188	1	beta-
Hg171	Pt167	1	alpha
Hg172	Pt168	1	alpha
Hg173	Pt169	1	alpha
Hg174	Pt170	1	alpha
Hg175	Pt171	1	alpha
Hg176	Au176	0.06	ec/beta+
Hg176	Pt172	0.94	alpha
Hg177	Au177	0.15	ec/beta+
Hg177	Pt173	0.85	alpha
Hg178	Au178	0.3	ec/beta+
Hg178	Pt174	0.7	alpha
Hg179	Au179	0.4685	ec/beta+
Hg179	Pt175	0.53	alpha
Hg179	Pt178	0.0015	ec/beta+
Hg180	Au180	0.52	ec/beta+
Hg180	Pt176	0.48	alpha
Hg181	Au181	0.7299	ec/beta+
Hg181	Ir177	9e-08	ec/beta+
Hg181	Pt177	0.27	alpha
Hg181	Pt180	0.0001	ec/beta+
Hg182	Au182	0.848	ec/beta+
Hg182	Pt178	0.152	alpha
Hg183	Au183	0.882997	ec/beta+
Hg183	Pt179	0.117	alpha
Hg183	Pt182	2.6e-06	ec/beta+
Hg184	Au184	0.9889	ec/beta+
Hg184	Pt180	0.0111	alpha
Hg185	Au185	0.94	ec/beta+
Hg185	Pt181	0.06	alpha
Hg185_m1	Au185	0.45985	ec/beta+
Hg185_m1	Hg185	0.53985	IT
Hg185_m1	Pt181	0.0003	alpha
Hg186	Au186	0.99984	ec/beta+
Hg186	Pt182	0.00016	alpha
Hg187	Au187	0.999999	ec/beta+
Hg187	Pt183	1.2e-06	alpha
Hg187_m1	Au187	0.999996	ec/beta+
Hg187_m1	Pt183	3.7e-06	alpha
Hg188	Au188	1	ec/beta+
Hg188	Pt184	3.7e-07	alpha
Hg189	Au189	1	ec/beta+
Hg189	Pt185	3e-07	alpha
Hg189_m1	Au189	1	ec/beta+
Hg189_m1	Pt185	3e-07	alpha
Hg190	Au190	1	ec/beta+
Hg191	Au191	1	ec/beta+
Hg191_m1	Au191	1	ec/beta+
Hg192	Au192	1	ec/beta+
Hg193	Au193	1	ec/beta+
Hg193_m1	Au193	0.928	ec/beta+
Hg193_m1	Hg193	0.072	IT
Hg194	Au194	1	ec/beta+
Hg195	Au195	0.978072	ec/beta+
Hg195	Au195_m1	0.0219282	ec/beta+
Hg195_m1	Au195	0.458	ec/beta+
Hg195_m1	Hg195	0.542	IT
Hg197	Au197	1	ec/beta+
Hg197_m1	Au197_m1	0.086	ec/beta+
Hg197_m1	Hg197	0.914	IT
Hg199_m1	Hg199	1	IT
Hg203	Tl203	1	beta-
Hg205	Tl205	1	beta-
Hg205_m1	Hg205	1	IT
Hg206	Tl206	1	beta-
Hg207	Tl207	1	beta-
Hg208	Tl208	1	beta-
Hg209	Tl209	1	beta-
Hg210	Tl210	1	beta-
Ho140	Dy139	1	p
Ho141	Dy140	1	p
Ho142	Dy142	1	ec/beta+
Ho143	Dy143	0.5	ec/beta+
Ho143	Tb142	0.5	ec/beta+
Ho144	Dy144	1	ec/beta+
Ho145	Dy145	1	ec/beta+
Ho146	Dy146	1	ec/beta+
Ho147	Dy147	1	ec/beta+
Ho148	Dy148	1	ec/beta+
Ho148_m1	Dy148	0.9992	ec/beta+
Ho148_m1	Tb147	0.0008	ec/beta+
Ho148_m2	Ho148	1	IT
Ho149	Dy149	1	ec/beta+
Ho149_m1	Dy149	1	ec/beta+
Ho150	Dy150	1	ec/beta+
Ho150_m1	Dy150	1	ec/beta+
Ho151	Dy151	0.78	ec/beta+
Ho151	Tb147	0.22	alpha
Ho151_m1	Dy151	0.2	ec/beta+
Ho151_m1	Tb147	0.8	alpha
Ho152	Dy152	0.88	ec/beta+
Ho152	Tb148	0.12	alpha
Ho152_m1	Dy152	0.892	ec/beta+
Ho152_m1	Tb148_m1	0.108	alpha
Ho153	Dy153	0.99949	ec/beta+
Ho153	Tb149	0.00051	alpha
Ho153_m1	Dy153	0.9982	ec/beta+
Ho153_m1	Tb149	0.0018	alpha
Ho154	Dy154	0.9998	ec/beta+
Ho154	Tb150	0.0002	alpha
Ho154_m1	Dy154	0.99999	ec/beta+
Ho154_m1	Tb150	9.9999e-06	alpha
Ho155	Dy155	1	ec/beta+
Ho155_m1	Ho155	1	IT
Ho156	Dy156	1	ec/beta+
Ho156_m1	Ho156	1	IT
Ho156_m2	Dy156	0.75	ec/beta+
Ho156_m2	Ho156	0.25	IT
Ho157	Dy157	1	ec/beta+
Ho158	Dy158	1	ec/beta+
Ho158_m1	Dy158	0.19	ec/beta+
Ho158_m1	Ho158	0.81	IT
Ho158_m2	Dy158	0.93	ec/beta+
Ho158_m2	Ho158	0.07	IT
Ho159	Dy159	1	ec/beta+
Ho159_m1	Ho159	1	IT
Ho160	Dy160	1	ec/beta+
Ho160_m1	Dy160	0.27	ec/beta+
Ho160_m1	Ho160	0.73	IT
Ho160_m2	Ho160	1	IT
Ho161	Dy161	1	ec/beta+
Ho161_m1	Ho161	1	IT
Ho162	Dy162	1	ec/beta+
Ho162_m1	Dy162	0.38	ec/beta+
Ho162_m1	Ho162	0.62	IT
Ho163	Dy163	1	ec/beta+
Ho163_m1	Ho163	1	IT
Ho164	Dy164	0.6	ec/beta+
Ho164	Er164	0.4	beta-
Ho164_m1	Ho164	1	IT
Ho166	Er166	1	beta-
Ho166_m1	Er166	1	beta-
Ho167	Er167	0.880738	beta-
Ho167	Er167_m1	0.119262	beta-
Ho168	Er168	1	beta-
Ho168_m1	Ho168	1	IT
Ho169	Er169	1	beta-
Ho170	Er170	1	beta-
Ho170_m1	Er170	1	beta-
Ho171	Er171	1	beta-
Ho172	Er172	1	beta-
Ho173	Er173	1	beta-
Ho174	Er174	1	beta-
Ho175	Er175	1	beta-
Hs263	Sg259	1	alpha
Hs264	Sg260	0.5	alpha
Hs265	Sg261	0.990099	alpha
Hs265_m1	Sg261	1	alpha
Hs266	Sg262	0.986193	alpha
Hs267	Sg263	0.8	alpha
Hs268	Sg264	1	alpha
Hs269	Sg265	1	alpha
Hs273	Sg269	1	alpha
I108	Sb104	0.90099	alpha
I108	Te107	0.00990099	p
I108	Te108	0.0891089	ec/beta+
I109	Te108	1	p
I110	Sb106	0.17	alpha
I110	Sb109	0.11	ec/beta+
I110	Sn106	0.011	ec/beta+
I110	Te110	0.709	ec/beta+
I111	Sb107	0.001	alpha
I111	Te111	0.999	ec/beta+
I112	Sb108	1.2e-05	alpha
I112	Te112	0.999988	ec/beta+
I113	Sb109	3.3e-09	alpha
I113	Te113	1	ec/beta+
I114	Te114	1	ec/beta+
I114_m1	I114	0.09	IT
I114_m1	Te114	0.91	ec/beta+
I115	Te115	1	ec/beta+
I116	Te116	1	ec/beta+
I117	Te117	1	ec/beta+
I118	Te118	1	ec/beta+
I118_m1	Te118	1	ec/beta+
I119	Te119	0.990507	ec/beta+
I119	Te119_m1	0.0094933	ec/beta+
I120	Te120	1	ec/beta+
I120_m1	Te120	1	ec/beta+
I121	Te121	0.997149	ec/beta+
I121	Te121_m1	0.0028512	ec/beta+
I122	Te122	1	ec/beta+
I123	Te123	1	ec/beta+
I124	Te124	1	ec/beta+
I125	Te125	1	ec/beta+
I126	Te126	0.527	ec/beta+
I126	Xe126	0.473	beta-
I128	Te128	0.069	ec/beta+
I128	Xe128	0.931	beta-
I129	Xe129	1	beta-
I130	Xe130	1	beta-
I130_m1	I130	0.84	IT
I130_m1	Xe130	0.16	beta-
I131	Xe131	0.989152	beta-
I131	Xe131_m1	0.0108477	beta-
I132	Xe132	1	beta-
I132_m1	I132	0.86	IT
I132_m1	Xe132	0.14	beta-
I133	Xe133	0.971541	beta-
I133	Xe133_m1	0.028459	beta-
I133_m1	I133	1	IT
I134	Xe134	1	beta-
I134_m1	I134	0.977	IT
I134_m1	Xe134_m1	0.023	beta-
I135	Xe135	0.834911	beta-
I135	Xe135_m1	0.165089	beta-
I136	Xe136	1	beta-
I136_m1	Xe136	1	beta-
I137	Xe136	0.0714	beta-
I137	Xe137	0.9286	beta-
I138	Xe137	0.0556	beta-
I138	Xe138	0.9444	beta-
I139	Xe138	0.1	beta-
I139	Xe139	0.9	beta-
I140	Xe138	1.24e-10	beta-
I140	Xe139	0.097633	beta-
I140	Xe140	0.902367	beta-
I141	Xe140	0.212	beta-
I141	Xe141	0.788	beta-
I142	Xe140	0.0013004	beta-
I142	Xe141	0.52258	beta-
I142	Xe142	0.47612	beta-
I143	Xe141	2.4422e-05	beta-
I143	Xe142	0.924625	beta-
I143	Xe143	0.07535	beta-
I144	Xe142	0.0054069	beta-
I144	Xe143	0.359493	beta-
I144	Xe144	0.6351	beta-
I145	Xe143	0.00092139	beta-
I145	Xe144	0.568639	beta-
I145	Xe145	0.43044	beta-
In100	Ag99	0.039	ec/beta+
In100	Cd100	0.961	ec/beta+
In101	Cd101	1	ec/beta+
In102	Cd102	1	ec/beta+
In103	Cd103	1	ec/beta+
In103_m1	Cd103	0.67	ec/beta+
In103_m1	In103	0.33	IT
In104	Cd104	1	ec/beta+
In104_m1	Cd104	0.2	ec/beta+
In104_m1	In104	0.8	IT
In105	Cd105	1	ec/beta+
In105_m1	In105	1	IT
In106	Cd106	1	ec/beta+
In106_m1	Cd106	1	ec/beta+
In107	Cd107	1	ec/beta+
In107_m1	In107	1	IT
In108	Cd108	1	ec/beta+
In108_m1	Cd108	1	ec/beta+
In109	Cd109	1	ec/beta+
In109_m1	In109	1	IT
In109_m2	In109	1	IT
In110	Cd110	1	ec/beta+
In110_m1	Cd110	1	ec/beta+
In111	Cd111	0.99995	ec/beta+
In111	Cd111_m1	5e-05	ec/beta+
In111_m1	In111	1	IT
In112	Cd112	0.56	ec/beta+
In112	Sn112	0.44	beta-
In112_m1	In112	1	IT
In113_m1	In113	1	IT
In114	Cd114	0.005	ec/beta+
In114	Sn114	0.995	beta-
In114_m1	Cd114	0.0325	ec/beta+
In114_m1	In114	0.9675	IT
In114_m2	In114_m1	1	IT
In115	Sn115	1	beta-
In115_m1	In115	0.95	IT
In115_m1	Sn115	0.05	beta-
In116	Cd116	0.00023	ec/beta+
In116	Sn116	0.99977	beta-
In116_m1	Sn116	1	beta-
In116_m2	In116_m1	1	IT
In117	Sn117	0.996491	beta-
In117	Sn117_m1	0.0035085	beta-
In117_m1	In117	0.471	IT
In117_m1	Sn117	0.529	beta-
In118	Sn118	1	beta-
In118_m1	Sn118	1	beta-
In118_m2	In118_m1	0.986	IT
In118_m2	Sn118	0.014	beta-
In119	Sn119	0.925789	beta-
In119	Sn119_m1	0.0742114	beta-
In119_m1	In119	0.044	IT
In119_m1	Sn119	0.956	beta-
In120	Sn120	1	beta-
In120_m1	Sn120	1	beta-
In120_m2	Sn120	1	beta-
In121	Sn121	0.886481	beta-
In121	Sn121_m1	0.113519	beta-
In121_m1	In121	0.012	IT
In121_m1	Sn121	0.988	beta-
In122	Sn122	1	beta-
In122_m1	Sn122	1	beta-
In122_m2	Sn122	1	beta-
In123	Sn123	0.0323334	beta-
In123	Sn123_m1	0.967667	beta-
In123_m1	Sn123_m1	1	beta-
In124	Sn124	1	beta-
In124_m1	Sn124	1	beta-
In125	Sn125	0.186905	beta-
In125	Sn125_m1	0.813095	beta-
In125_m1	Sn125_m1	1	beta-
In126	Sn126	1	beta-
In126_m1	Sn126	1	beta-
In127	Sn127	0.172774	beta-
In127	Sn127_m1	0.827226	beta-
In127_m1	Sn126	0.0069	beta-
In127_m1	Sn127	0.00369083	beta-
In127_m1	Sn127_m1	0.989409	beta-
In128	Sn127	0.00038	beta-
In128	Sn128	0.99962	beta-
In128_m1	Sn127	0.00044109	beta-
In128_m1	Sn128	0.162934	beta-
In128_m1	Sn128_m1	0.836625	beta-
In129	Sn128	0.0025	beta-
In129	Sn129	0.891295	beta-
In129	Sn129_m1	0.106205	beta-
In129_m1	Sn128	0.025	beta-
In129_m1	Sn129	0.975	beta-
In130	Sn129	0.0093	beta-
In130	Sn130	0.704584	beta-
In130	Sn130_m1	0.286116	beta-
In130_m1	Sn129	0.0165	beta-
In130_m1	Sn130_m1	0.9835	beta-
In130_m2	Sn129	0.0165	beta-
In130_m2	Sn130	0.833408	beta-
In130_m2	Sn130_m1	0.150092	beta-
In131	Sn130	0.02	beta-
In131	Sn131	0.98	beta-
In131_m1	Sn130	0.02	beta-
In131_m1	Sn131	0.98	beta-
In131_m2	Sn130	0.0013348	beta-
In131_m2	Sn131	0.998665	beta-
